"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2282843";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"20.390.376/0001-67";"CARAVELAS CONSULTORIA E COMUNICAÇÃO LTDA.";"00001871";"2025-08-26";"Despesa referente a serviços para divulgação da atividade parlamentar.";"11600,00"
"2265276";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA - EPP";"00031182";"2025-08-25";"Despesa referente a serviços para divulgação da atividade parlamentar.";"2200,00"
"2265496";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"11.421.743/0001-51";"EMPRESA RADIO E TELEVISAO DIFUSORA DE RORAIMA - RADIORAIMA";"00000835";"2025-08-29";"Despesa referente a serviços para divulgação da atividade parlamentar.";"1800,00"
"2266138";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"37.154.651/0001-46";"L. G. C. SIMOES";"00000163";"2025-09-05";"Despesa referente a serviços para divulgação da atividade parlamentar.";"1900,00"
"2265498";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"14.951.836/0001-86";"ÓRBITA COMUNICAÇÃO LTDA EPP";"00000738";"2025-08-29";"Despesa referente a serviços para divulgação da atividade parlamentar.";"1000,00"
"2265279";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.901.688/0001-02";"AUTO POSTO JF COMERCIO DE DERIVADOS DE PETROLEO LTDA";"256406";"2025-08-06";"Despesa referente ao consumo de combustível.";"396,35"
"2265494";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.369.957/0001-87";"AUTO POSTO PREMIUM LTDA.";"823";"2025-08-31";"Despesa referente ao consumo de combustível.";"11994,21"
"2265495";"Nota Fiscal Eletrônica";"2025";"8";"5793";"DR. HIRAN";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.306.597/0031-12";"302 Norte - Cascol Combustiveis para Veiculos LTDA";"510051";"2025-08-31";"Despesa referente ao consumo de combustível.";"300,00"
"2268579";"Fatura";"2025";"9";"5793";"DR. HIRAN";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.939.467/0001-15";"COMPANHIA DE ÁGUAS E ESGOTOS DE RORAIMA";"25485062";"2025-09-13";"Despesa referente ao consumo de agua do escritório parlamentar no estado.";"392,29"
"2268279";"Fatura";"2025";"9";"5793";"DR. HIRAN";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"53.420.564/0001-40";"NIO - CLIENT CO SERVICOS DE REDE NORDESTE S.A.";"612600179";"2025-09-06";"DESPESA DE TELEFONIA FIXA E INTERNET DO ESCRITÓRIO PARLAMENTAR";"208,14"
"2268581";"Fatura";"2025";"9";"5793";"DR. HIRAN";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.341.470/0001-44";"RORAIMA ENERGIA S.A";"19325525";"2025-09-26";"Despesa referente ao consumo de energia elétrica do escritório parlamentar.";"1529,58"
"2268580";"Fatura";"2025";"9";"5793";"DR. HIRAN";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO";"00000803250453";"2025-09-29";"Despesa referente ao celular telefonico do parlamentar";"520,00"
"2268264";"Nota Fiscal Eletrônica";"2025";"9";"5793";"DR. HIRAN";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"12.795.289/0001-61";"J R LACERDA LTDA";"00000938";"2025-09-29";"Despesa referente à locação de equipamentos para o escritório parlamentar.";"5500,00"
"2268277";"Nota Fiscal Eletrônica";"2025";"9";"5793";"DR. HIRAN";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.979.987/0001-87";"VIZION GESTAO DE NEGOCIOS EMPRESARIAIS LTDA";"00003156";"2025-09-15";"Despesa relativa à contratação de licença de uso do software para o escritório parlamentar no estado.";"623,20"
"2282844";"Nota Fiscal Eletrônica";"2025";"9";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"20.390.376/0001-67";"CARAVELAS CONSULTORIA E COMUNICAÇÃO LTDA.";"00001871";"2025-08-26";"Despesa referente a serviços para divulgação da atividade parlamentar.";"8400,00"
"2282845";"Nota Fiscal Eletrônica";"2025";"9";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"20.390.376/0001-67";"CARAVELAS CONSULTORIA E COMUNICAÇÃO LTDA.";"00001875";"2025-09-01";"Despesa referente a serviços para divulgação da atividade parlamentar.";"11000,00"
"2268271";"Nota Fiscal Eletrônica";"2025";"9";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA - EPP";"00031406";"2025-09-25";"Despesa referente a serviços para divulgação da atividade parlamentar.";"2200,00"
"2268262";"Nota Fiscal Eletrônica";"2025";"9";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"11.421.743/0001-51";"EMPRESA RADIO E TELEVISAO DIFUSORA DE RORAIMA - RADIORAIMA";"00000840";"2025-09-29";"Despesa referente a serviços para divulgação da atividade parlamentar.";"1800,00"
"2267991";"Nota Fiscal Eletrônica";"2025";"9";"5793";"DR. HIRAN";"Divulgação da atividade parlamentar";"43.896.360/0001-26";"HIT STUDIO CRIATIVO LTDA";"00000084";"2025-09-24";"Produção de informativos para divulgação de atividade parlamentar";"1000,00"
"2255253";"Recibo";"2025";"5";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"008.***.***-26";"FABIANA RODRIGUES DA COSTA BARROS";"05/2025";"2025-04-30";"DESPESA COM ALUGUEL DE IMÓVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"5000,00"
"2259077";"Recibo";"2025";"5";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23.807.760/0001-00";"LEMOS E SILVA LTDA - EPP";;"2025-05-19";"DESPESA COM ALUGUEL DE IMÓVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"2000,00"
"2261001";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09.537.386/0001-40";"TOLEDO TELECOM LTDA.";"830.856";"2025-06-02";"DESPESA COM INTERNET DO ESCRITÓRIO QUE ATENDE AO SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"119,90"
"2257578";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Divulgação da atividade parlamentar";"40.034.598/0001-54";"META COMUNICAÇÃO LTDA.";"117";"2025-05-21";"DESPESA COM DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES, INSERÇÃO DE ANUNCIOS NA INTERNET, DO SENADOR EDUARDO GOMES NO ESTADO.";"5000,00"
"2257577";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Divulgação da atividade parlamentar";"48.886.000/0001-67";"REDE JOVEM NEWS LTDA.";"31";"2025-05-28";"DESPESA COM DIVULGAÇÃO DE ATIVIDADES PARTLAMENTARES, INSERÇÃO DE ANUNCIOS NA INTERNET, DO SENADOR EDUARDO GOMES NO ESTADO.";"3000,00"
"2256972";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37.583.432/0001-82";"AUTO POSTO POTIGUA";"515820";"2025-05-14";"DESPESA COM COMBUSTÍVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"250,04"
"2256970";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.071.224/0001-04";"AUTO POSTO SANTA ROSA LTDA.";"363662";"2025-05-16";"DESPESA COM COMBUSTÍVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"278,10"
"2256973";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.387.537/0001-44";"GALICIA COM. DE DERIVADOS DE PÉTROLEO LTDA.";"594838";"2025-05-14";"DESPESA COM COMBUSTÍVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"320,02"
"2255624";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.217.384/0005-46";"H. PLUS Administração e Hotelaria Ltda.";"76240";"2025-05-06";"DESPESA COM HOSPEDAGEM DE SERVIDOR DO GABINETE PARLAMANTAR QUE ATENDE AO SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"1195,30"
"2257477";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"12.353.201/0001-51";"LOCAVIP - LOCADORA DE VEICULOS LTDA.";"193";"2025-05-27";"DESPESA COM LOCAÇÃO DE VEÍCULO QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"9500,00"
"2256967";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.306.597/0092-34";"POSTO CASCOL LTDA";"1127500";"2025-05-06";"DESPESA COM COMBUSTÍVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"264,86"
"2258510";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.879.321/0001-79";"POSTO GOLDEN NB";"068216";"2025-05-21";"DESPESA COM COMBUSTÍVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"323,50"
"2256974";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.638.723/0001-71";"POSTO VALE DA LUA LTDA.";"27834";"2025-05-16";"DESPESA COM COMBUSTÍVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"279,84"
"2256252";"Nota Fiscal Eletrônica";"2025";"5";"3777";"EDUARDO GOMES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"46.839.087/0002-77";"REDE QUALITY II  - RERESENTAÇÃO DE CONBUSTÍVEIS LTDA.";"33693";"2025-05-07";"DESPESA COM COMBUSTÍVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES.";"304,38"
"2256304";"Passagem / Bilhete / Código Localizador";"2025";"5";"3777";"EDUARDO GOMES";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"IOEHZJ";"2025-05-07";"Companhia Aérea: GOL, Localizador: IOEHZJ. Passageiros: CLAYTON AGUIAR (Matrícula 347969, COMISSIONADO), Voo: 2039 - BRASÍLIA / PALMAS - 07/05/25; CLAYTON AGUIAR (Matrícula 347969, COMISSIONADO), Voo: 1169 - PALMAS / BRASÍLIA - 10/05/25; ";"3786,11"
"2255627";"Passagem / Bilhete / Código Localizador";"2025";"5";"3777";"EDUARDO GOMES";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"KATNKD";"2025-05-02";"Companhia Aérea: LATAM, Localizador: KATNKD. Passageiros: AMANDO ALMEIDA LEÃO NETO (Matrícula 348081, COMISSIONADO), Voo: 3573 - PALMAS / BRASÍLIA - 04/05/25; ";"2630,17"
"2259213";"Passagem / Bilhete / Código Localizador";"2025";"5";"3777";"EDUARDO GOMES";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"HSVGFM";"2025-05-25";"Companhia Aérea: LATAM, Localizador: HSVGFM. Passageiros: AMANDO ALMEIDA LEÃO NETO (Matrícula 348081, COMISSIONADO), Voo: 3573 - PALMAS / BRASÍLIA - 09/06/25; ";"1050,97"
"2261013";"Fatura";"2025";"6";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25.089.509/0001-83";"BRK Ambiental - Água e Esgoto";;"2025-06-09";"DESPESA COM ÁGUA E SANEAMENTO BÁSICO DO IMÓVEL QUE ATENDE AO SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"384,39"
"2261005";"Nota Fiscal Eletrônica";"2025";"6";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25.086.034/0001-71";"ENERGISA - Distribuidora de Energia S.A.";"014.014.616";"2025-06-20";"DESPESA COM ENERGIA ELÉTRICA DO IMÓVEL QUE ATENDE AO SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"180,75"
"2261006";"Nota Fiscal Eletrônica";"2025";"6";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25.086.034/0001-71";"ENERGISA - Distribuidora de Energia S.A.";"014.000.891";"2025-06-20";"DESPESA COM ENERGIA ELÉTRICA DO IMÓVEL QUE ATENDE AO SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"1003,01"
"2257750";"Recibo";"2025";"6";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"008.***.***-26";"FABIANA RODRIGUES DA COSTA BARROS";"06";"2025-05-30";"DESPESA COM ALUGUEL DE IMÓVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"5000,00"
"2261557";"Recibo";"2025";"6";"3777";"EDUARDO GOMES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23.807.760/0001-00";"LEMOS E SILVA LTDA - EPP";;"2025-06-19";"DESPESA COM ALUGUEL DE IMÓVEL QUE SERVE O SENADOR EDUARDO GOMES EM SUAS ATIVIDADES PARLAMENTARES NO ESTADO.";"2000,00"
"2260082";"Nota Fiscal Eletrônica";"2025";"6";"3777";"EDUARDO GOMES";"Divulgação da atividade parlamentar";"40.034.598/0001-54";"META COMUNICAÇÃO LTDA.";"146";"2025-06-23";"DESPESA COM DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES, INSERÇÃO DE ANUNCIOS NA INTERNET,  DO SENADOR EDUARDO GOMES NO ESTADO.";"5000,00"
"2268794";"Nota Fiscal Eletrônica";"2025";"5";"5718";"ELIZIANE GAMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"47.860.170/0001-00";"Gabriella Soares Sociedade Individual de Advocacia";"33";"2025-10-06";"Consultoria jurídica da atividade parlamentar da senadora.";"15000,00"
"2263920";"Nota Fiscal Eletrônica";"2025";"5";"5718";"ELIZIANE GAMA";"Divulgação da atividade parlamentar";"34.010.247/0001-00";"Farol Pesquisa e comunicação Ltda";"226";"2025-08-05";"DIVULGAÇÃO DE ATIVIDADE PARLAMENTAR DA SENADORA ELIZIANE GAMA (PSD-MA), REFERENTE AO MÊS DE MAIO DE 2025 NO SITE WWW.DIEGOEMIR.COM";"6000,00"
"2255568";"Nota Fiscal Eletrônica";"2025";"5";"5718";"ELIZIANE GAMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.034.035/0001-00";"Posto atlantico Sul Ltda";"1991";"2025-05-06";"Aquisição de combustível de veículo utilizado na atividade parlamentar.";"484,46"
"2255565";"Nota Fiscal Eletrônica";"2025";"5";"5718";"ELIZIANE GAMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.034.035/0001-00";"Posto atlantico Sul Ltda";"1990";"2025-05-06";"Aquisição de combustível de veículo utilizado na atividade parlamentar.";"607,82"
"2258344";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2137172384";"2025-05-05";"Companhia Aérea: Aerotur Serviços, Localizador: FFUNFM. Passageiros: ELIZIANE PEREIRA GAMA MELO (Matrícula 341190, PARLAMENTAR), Voo: 1735 - SLZ/BSB - 06/05/25; ";"341,75"
"2258347";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2137312501";"2025-05-07";"Companhia Aérea: Aerotur Serviços, Localizador: NQIBHW. Passageiros: ELIZIANE PEREIRA GAMA MELO (Matrícula 341190, PARLAMENTAR), Voo: 1509 - SLZ/GRU - 08/07/25; ";"845,43"
"2258346";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2137312972";"2025-05-07";"Companhia Aérea: Aerotur Serviços, Localizador: NBYSJQ. Passageiros: ELIZIANE PEREIRA GAMA MELO (Matrícula 341190, PARLAMENTAR), Voo: 1528 - GRU/SLZ - 12/07/25; ";"1456,01"
"2258345";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2232477151";"2025-05-15";"Companhia Aérea: Aerotur Serviços, Localizador: MWCPEA. Passageiros: ELIZIANE PEREIRA GAMA MELO (Matrícula 341190, PARLAMENTAR), Voo: 3805 - SLZ/BSB - 19/05/25; ";"361,98"
"2259482";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2233072165";"2025-05-19";"Companhia Aérea: Aerotur Serviços, Localizador: HUYJJE. Passageiros: ELIZIANE PEREIRA GAMA MELO (Matrícula 341190, PARLAMENTAR), Voo: 3213 - SLZ/GRU - 25/05/25; ";"1645,16"
"2259483";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2233199870";"2025-05-20";"Companhia Aérea: Aerotur Serviços, Localizador: JMJRAR. Passageiros: ELIZIANE PEREIRA GAMA MELO (Matrícula 341190, PARLAMENTAR), Voo: 4546 - CGH/BSB - 26/05/25; ";"873,10"
"2259479";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2233874211";"2025-05-25";"Companhia Aérea: Aerotur Serviços, Localizador: CNXBCH. Passageiros: KAREN DAYANA LIMA LITWIN (Matrícula 398874, COMISSIONADO), Voo: 3009 - BSB/CGH - 25/05/25; ";"2101,15"
"2259480";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2233873345";"2025-05-25";"Companhia Aérea: Aerotur Serviços, Localizador: GLJPSR. Passageiros: KAREN DAYANA LIMA LITWIN (Matrícula 398874, COMISSIONADO), Voo: 4546 - CGH/BSB - 26/05/25; ";"2145,49"
"2259485";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2233980701";"2025-05-26";"Companhia Aérea: Aerotur Serviços, Localizador: YLOMYS. Passageiros: ELIZIANE PEREIRA GAMA MELO (Matrícula 341190, PARLAMENTAR), Voo: 3256 - BSB/GRU/SLZ - 28/05/25; ";"329,60"
"2259481";"Fatura";"2025";"5";"5718";"ELIZIANE GAMA";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2234318667";"2025-05-28";"Companhia Aérea: Aerotur Serviços, Localizador: GSWYGP. Passageiros: JADNA MARTINS DE SOUSA (Matrícula 422920, COMISSIONADO), Voo: 3804 - BSB/SLZ - 23/06/25; ";"1127,29"
